2882816,air jordan 1 retro high og,air jordan 1 retro high og,golden harvest/black-sail,555088 700,10,255,$216.75 ,1/30/19,CC,New
2826400,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,10.5,165,$140.25 ,1/5/19,FW,New
2826404,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,11,190,$161.50 ,1/5/19,FW,New
2826397,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,10.5,165,$140.25 ,1/5/19,FW,New
2826371,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,4,170,$144.50 ,1/5/19,FW,New
2826384,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,7,175,$148.75 ,1/5/19,FW,New
2826369,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,4,170,$144.50 ,1/5/19,FW,New
2826405,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,11,190,$161.50 ,1/5/19,FW,New
2826395,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,10.5,165,$140.25 ,1/5/19,FW,New
2826398,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,10.5,165,$140.25 ,1/5/19,FW,New
2826406,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,11,190,$161.50 ,1/5/19,FW,New
2826393,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,10.5,165,$140.25 ,1/5/19,FW,New
2826368,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,4,170,$144.50 ,1/5/19,FW,New
2882579,Kyrie 5,Kyrie 5,multi-color/multi-color,ao2918 902,11.5,165,$140.25 ,1/30/19,CC,New
2882494,air jordan 1 mid,air jordan 1 mid,white/metallic silver-black,554724 121,9.5,220,$187.00 ,1/30/19,CC,New
2856647,air jordan 5 retro ,air jordan 5 retro ,black/university red ,136027 006,8.5,165,$140.25 ,1/17/19,FO,New
2826399,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,10.5,165,$140.25 ,1/5/19,In Transit,New
2826396,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,10.5,165,$140.25 ,1/5/19,In Transit,New
2856683,air jordan 5 retro ,air jordan 5 retro ,black/university red ,136027 006,12,170,$144.50 ,1/17/19,FO,New
2856682,air jordan 5 retro ,air jordan 5 retro ,black/university red ,136027 006,12,170,$144.50 ,1/17/19,FO,New
2856630,air jordan 1 retro high og gs,air jordan 1 retro high og gs,court purple/sail-black,575441 501,6.5Y,285,$242.25 ,1/17/19,FO,New
2856637,air jordan 5 retro ,air jordan 5 retro ,black/university red ,136027 006,8,185,$157.25 ,1/17/19,FO,New
2856638,air jordan 5 retro ,air jordan 5 retro ,black/university red ,136027 006,8,185,$157.25 ,1/17/19,FO,New
2856455,w air max 97 se,w air max 97 se,particle beige/mtlc red bronze,av8198 200,6W,350,$297.50 ,1/17/19,FO,New
2857249,air jordan 5 retro ,air jordan 5 retro ,black/university red ,136027 006,13,180,$153.00 ,1/17/19,FO,New
2856636,air jordan 5 retro ,air jordan 5 retro ,black/university red ,136027 006,8,185,$157.25 ,1/17/19,FO,New
2856635,air jordan 5 retro ,air jordan 5 retro ,black/university red ,136027 006,8,185,$157.25 ,1/17/19,FO,New
2856574,air jordan 13 retro bg gs,air jordan 13 retro bg gs,white/true red-black,884129 104,6Y,165,$140.25 ,1/17/19,FO,New
2856665,air jordan 5 retro ,air jordan 5 retro ,black/university red ,136027 006,9.5,160,$136.00 ,1/17/19,FO,New
2856666,air jordan 5 retro ,air jordan 5 retro ,black/university red ,136027 006,9.5,160,$136.00 ,1/17/19,FO,New
2856592,air jordan 1 retro high og,air jordan 1 retro high og,golden harvest/black-sail,555088 700,7.5,320,$272.00 ,1/17/19,CC,New
2856595,air jordan 1 retro high og,air jordan 1 retro high og,golden harvest/black-sail,555088 700,8,315,$267.75 ,1/17/19,CC,New
2826388,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,10,170,$144.50 ,1/5/19,LA,New
2826215,Air Jordan 12 Retro PRM,Air Jordan 12 Retro PRM,College Navy/University Red,BV8016 445,9,225,$191.25 ,1/5/19,LA,New
2826403,cortez kenny iv,cortez kenny iv,white/thunder blue-wolf grey,av2950 100,11,190,$161.50 ,1/5/19,LA,New
2826213,Air Jordan 12 Retro PRM,Air Jordan 12 Retro PRM,College Navy/University Red,BV8016 445,8.5,250,$212.50 ,1/5/19,LA,New
2826211,Air Jordan 12 Retro PRM,Air Jordan 12 Retro PRM,College Navy/University Red,BV8016 445,8.5,250,$212.50 ,1/5/19,LA,New
2826209,Air Jordan 12 Retro PRM,Air Jordan 12 Retro PRM,College Navy/University Red,BV8016 445,8.5,250,$212.50 ,1/5/19,LA,New
2826210,Air Jordan 12 Retro PRM,Air Jordan 12 Retro PRM,College Navy/University Red,BV8016 445,8.5,250,$212.50 ,1/5/19,LA,New
